images,values
images/019354.png,2.417
images/019355.png,2.1
images/019356.png,1.719
images/019357.png,1.406
images/019358.png,1.388
images/019359.png,1.333
images/019360.png,1.341
images/019361.png,1.644
images/019362.png,2.954
images/019363.png,1.313
images/019364.png,1.575
images/019365.png,2.326
images/019366.png,1.229
images/019367.png,1.125
images/019368.png,2.625
images/019369.png,2.688
images/019370.png,3.648
images/019371.png,2.083
images/019372.png,2.695
images/019373.png,1.733
images/019374.png,1.563
images/019375.png,1.833
images/019376.png,2.753
images/019377.png,1.875
images/019378.png,2.821
images/019379.png,1.427
images/019380.png,0.854
images/019381.png,1.094
images/019382.png,0.964
images/019383.png,0.947
images/019384.png,1.133
images/019385.png,0.773
images/019386.png,0.771
images/019387.png,0.889
images/019388.png,1.164
images/019389.png,0.85
images/019390.png,1.312
images/019391.png,0.713
images/019392.png,0.75
images/019393.png,0.872
images/019394.png,1.167
images/019395.png,0.852
images/019396.png,1.125
images/019397.png,1.219
images/019398.png,0.919
images/019399.png,0.902
images/019400.png,1.565
images/019401.png,0.927
images/019402.png,0.815
images/019403.png,1.795
images/019404.png,2.688
images/019405.png,1.609
images/019406.png,1.744
images/019407.png,1.767
images/019408.png,1.702
images/019409.png,1.563
images/019410.png,1.741
images/019411.png,2.486
images/019412.png,4.35
images/019413.png,1.611
images/019414.png,1.559
images/019415.png,2.125
images/019416.png,1.293
images/019417.png,1.875
images/019418.png,2.2
images/019419.png,1.714
images/019420.png,1.875
images/019421.png,1.519
images/019422.png,1.975
images/019423.png,1.955
images/019424.png,1.313
images/019425.png,1.377
images/019426.png,1.254
images/019427.png,1.75
images/019428.png,1.422
images/019429.png,1.969
images/019430.png,1.501
images/019431.png,1.464
images/019432.png,1.628
images/019433.png,1.291
images/019434.png,1.5
images/019435.png,1.625
images/019436.png,1.475
images/019437.png,1.356
images/019438.png,1.462
images/019439.png,1.824
images/019440.png,1.581
images/019441.png,1.097
images/019442.png,0.875
images/019443.png,0.927
images/019444.png,0.814
images/019445.png,1.45
images/019446.png,1.46
images/019447.png,1.609
images/019448.png,1.145
images/019449.png,1.104
images/019450.png,1.105
images/019451.png,1.064
images/019452.png,1.621
images/019453.png,1.376
images/019454.png,1.383
images/019455.png,1.884
images/019456.png,2.25
images/019457.png,1.385
images/019458.png,1.481
images/019459.png,2.905
images/019460.png,1.851
images/019461.png,1.994
images/019462.png,0.949
images/019463.png,1.496
images/019464.png,1.609
images/019465.png,1.143
images/019466.png,1.303
images/019467.png,1.637
images/019468.png,1.128
images/019469.png,1.127
images/019470.png,1.074
images/019471.png,1.555
images/019472.png,1.212
images/019473.png,1.186
images/019474.png,1.173
images/019475.png,1.143
images/019476.png,1.632
images/019477.png,1.215
images/019478.png,1.375
images/019479.png,1.452
images/019480.png,1.279
images/019481.png,1.798
images/019482.png,1.142
images/019483.png,1.006
images/019484.png,1.031
images/019485.png,1.271
images/019486.png,1.091
images/019487.png,0.905
images/019488.png,1.07
images/019489.png,1.356
images/019490.png,1.06
images/019491.png,0.866
images/019492.png,1.19
images/019493.png,1.102
images/019494.png,1.081
images/019495.png,1.514
images/019496.png,1.381
images/019497.png,1.52
images/019498.png,1.494
images/019499.png,1.115
images/019500.png,0.983
images/019501.png,0.755
images/019502.png,1.099
images/019503.png,1.25
images/019504.png,1.06
images/019505.png,1.023
images/019506.png,1.2
images/019507.png,1.5
images/019508.png,1.25
images/019509.png,0.883
images/019510.png,0.818
images/019511.png,0.839
images/019512.png,0.59
images/019513.png,0.813
images/019514.png,0.777
images/019515.png,0.958
images/019516.png,0.75
images/019517.png,0.699
images/019518.png,0.813
images/019519.png,0.675
images/019520.png,0.996
images/019521.png,0.7
images/019522.png,1.875
images/019523.png,0.825
images/019524.png,1.625
images/019525.png,0.906
images/019526.png,1.375
images/019527.png,0.907
images/019528.png,0.955
images/019529.png,1.722
images/019530.png,1.107
images/019531.png,1.303
images/019532.png,0.825
images/019533.png,0.763
images/019534.png,0.813
images/019535.png,1.19
images/019536.png,1.892
images/019537.png,2.75
images/019538.png,1.07
images/019539.png,0.955
images/019540.png,0.883
images/019541.png,0.694
images/019542.png,4.5
images/019543.png,0.675
images/019544.png,0.65
images/019545.png,0.588
images/019546.png,0.738
images/019547.png,0.809
images/019548.png,0.749
images/019549.png,0.795
images/019550.png,0.737
images/019551.png,0.813
images/019552.png,0.6
images/019553.png,0.75
images/019554.png,0.541
images/019555.png,1.293
images/019556.png,0.629
images/019557.png,0.821
images/019558.png,0.68
images/019559.png,0.584
images/019560.png,0.6
images/019561.png,1.459
images/019562.png,1.22
images/019563.png,0.636
images/019564.png,1.293
images/019565.png,1.422
images/019566.png,0.934
images/019567.png,1.039
images/019568.png,0.974
images/019569.png,1.029
images/019570.png,0.815
images/019571.png,1.113
images/019572.png,0.995
images/019573.png,1.748
images/019574.png,1.278
images/019575.png,0.875
images/019576.png,1.375
images/019577.png,1.161
images/019578.png,1.436
images/019579.png,1.705
images/019580.png,2.013
images/019581.png,0.968
images/019582.png,0.843
images/019583.png,0.792
images/019584.png,1.542
images/019585.png,0.818
images/019586.png,0.879
images/019587.png,1.75
images/019588.png,1.786
images/019589.png,1.714
images/019590.png,1.938
images/019591.png,2.043
images/019592.png,1.425
images/019593.png,0.862
images/019594.png,1.336
images/019595.png,1.958
images/019596.png,1.231
images/019597.png,1.805
images/019598.png,0.654
images/019599.png,1.661
images/019600.png,1.548
images/019601.png,1.297
images/019602.png,1.214
images/019603.png,0.828
images/019604.png,0.919
images/019605.png,0.979
images/019606.png,1.292
images/019607.png,1.875
images/019608.png,1.252
images/019609.png,1.152
images/019610.png,1.281
images/019611.png,0.927
images/019612.png,1.456
images/019613.png,1.619
images/019614.png,0.865
images/019615.png,1.0
images/019616.png,1.125
images/019617.png,1.625
images/019618.png,1.708
images/019619.png,1.625
images/019620.png,0.735
images/019621.png,0.742
images/019622.png,0.75
images/019623.png,1.125
images/019624.png,0.95
images/019625.png,0.715
images/019626.png,1.06
images/019627.png,0.821
images/019628.png,1.155
images/019629.png,1.418
images/019630.png,1.569
images/019631.png,1.75
images/019632.png,2.75
images/019633.png,2.5
images/019634.png,1.575
images/019635.png,1.25
images/019636.png,1.391
images/019637.png,1.359
images/019638.png,1.375
images/019639.png,0.963
images/019640.png,1.083
images/019641.png,0.906
images/019642.png,1.813
images/019643.png,1.648
images/019644.png,1.458
images/019645.png,1.313
images/019646.png,1.607
images/019647.png,1.103
images/019648.png,1.594
images/019649.png,1.456
images/019650.png,1.336
images/019651.png,1.225
images/019652.png,0.828
images/019653.png,0.764
images/019654.png,0.695
images/019655.png,0.894
images/019656.png,0.615
images/019657.png,1.046
images/019658.png,1.271
images/019659.png,1.275
images/019660.png,0.931
images/019661.png,0.973
images/019662.png,0.857
images/019663.png,0.861
images/019664.png,1.224
images/019665.png,1.658
images/019666.png,1.5
images/019667.png,1.354
images/019668.png,1.185
images/019669.png,1.384
images/019670.png,1.065
images/019671.png,1.5
images/019672.png,1.248
images/019673.png,1.268
images/019674.png,1.984
images/019675.png,1.107
images/019676.png,1.038
images/019677.png,0.718
images/019678.png,0.971
images/019679.png,0.725
images/019680.png,0.735
images/019681.png,0.74
images/019682.png,0.653
images/019683.png,0.683
images/019684.png,0.615
images/019685.png,0.652
images/019686.png,0.641
images/019687.png,0.795
images/019688.png,0.634
images/019689.png,0.838
images/019690.png,0.988
images/019691.png,0.659
images/019692.png,0.53
images/019693.png,2.25
images/019694.png,0.942
images/019695.png,1.175
images/019696.png,0.972
images/019697.png,1.001
images/019698.png,1.238
images/019699.png,0.997
images/019700.png,1.797
images/019701.png,0.891
images/019702.png,1.417
images/019703.png,1.107
images/019704.png,0.929
images/019705.png,0.962
images/019706.png,0.946
images/019707.png,1.152
images/019708.png,1.123
images/019709.png,1.34
images/019710.png,1.024
images/019711.png,1.148
images/019712.png,1.249
images/019713.png,1.014
images/019714.png,0.616
images/019715.png,0.641
images/019716.png,1.0
images/019717.png,0.58
images/019718.png,0.725
images/019719.png,0.712
images/019720.png,0.979
images/019721.png,0.62
images/019722.png,0.675
images/019723.png,1.104
images/019724.png,0.86
images/019725.png,1.188
images/019726.png,1.0
images/019727.png,1.063
images/019728.png,0.982
images/019729.png,2.583
images/019730.png,1.375
images/019731.png,0.727
images/019732.png,0.94
images/019733.png,0.823
images/019734.png,0.791
images/019735.png,0.798
images/019736.png,1.063
images/019737.png,0.839
images/019738.png,0.922
images/019739.png,0.813
images/019740.png,0.848
images/019741.png,0.556
images/019742.png,0.875
images/019743.png,1.379
images/019744.png,0.877
images/019745.png,1.043
images/019746.png,0.637
images/019747.png,0.705
images/019748.png,1.288
images/019749.png,0.608
images/019750.png,0.519
images/019751.png,0.541
images/019752.png,0.889
images/019753.png,0.844
images/019754.png,0.736
images/019755.png,0.632
images/019756.png,0.649
images/019757.png,0.551
images/019758.png,0.647
images/019759.png,0.516
images/019760.png,0.592
images/019761.png,0.59
images/019762.png,0.55
images/019763.png,0.682
images/019764.png,0.444
images/019765.png,0.633
images/019766.png,0.584
images/019767.png,0.684
images/019768.png,0.582
images/019769.png,0.917
images/019770.png,0.772
images/019771.png,0.608
images/019772.png,0.574
images/019773.png,0.627
images/019774.png,0.864
images/019775.png,0.544
images/019776.png,0.798
images/019777.png,0.542
images/019778.png,0.595
images/019779.png,0.535
images/019780.png,0.904
images/019781.png,0.889
images/019782.png,0.931
images/019783.png,0.912
images/019784.png,1.021
images/019785.png,0.717
images/019786.png,0.813
images/019787.png,0.942
images/019788.png,0.888
images/019789.png,0.66
images/019790.png,0.75
images/019791.png,0.792
images/019792.png,0.792
images/019793.png,0.847
images/019794.png,0.55
images/019795.png,0.65
images/019796.png,0.737
images/019797.png,0.496
images/019798.png,0.615
images/019799.png,0.488
images/019800.png,0.567
images/019801.png,0.375
images/019802.png,0.14999
images/019803.png,0.413
images/019804.png,0.645
images/019805.png,0.675
images/019806.png,0.875
images/019807.png,0.8
images/019808.png,0.852
images/019809.png,1.188
images/019810.png,1.433
images/019811.png,1.397
images/019812.png,1.471
images/019813.png,1.188
images/019814.png,0.591
images/019815.png,0.574
images/019816.png,0.583
images/019817.png,0.656
images/019818.png,1.091
images/019819.png,0.417
images/019820.png,1.0
images/019821.png,1.063
images/019822.png,0.492
images/019823.png,0.62
images/019824.png,1.103
images/019825.png,0.935
images/019826.png,1.089
images/019827.png,0.674
images/019828.png,0.804
images/019829.png,0.953
images/019830.png,0.72
images/019831.png,0.847
images/019832.png,0.518
images/019833.png,0.514
images/019834.png,0.59
images/019835.png,0.591
images/019836.png,0.65
images/019837.png,0.532
images/019838.png,0.503
images/019839.png,0.43
images/019840.png,0.743
images/019841.png,0.713
images/019842.png,0.576
images/019843.png,0.558
images/019844.png,0.525
images/019845.png,0.517
images/019846.png,0.928
images/019847.png,0.6
images/019848.png,1.292
images/019849.png,1.457
images/019850.png,0.535
images/019851.png,0.535
images/019852.png,0.58
images/019853.png,1.238
images/019854.png,0.686
images/019855.png,0.696
images/019856.png,0.529
images/019857.png,0.48
images/019858.png,0.602
images/019859.png,0.533
images/019860.png,0.649
images/019861.png,0.481
images/019862.png,0.652
images/019863.png,0.684
images/019864.png,2.313
images/019865.png,2.391
images/019866.png,1.505
images/019867.png,1.266
images/019868.png,0.937
images/019869.png,1.056
images/019870.png,1.32
images/019871.png,0.506
images/019872.png,0.71
images/019873.png,0.631
images/019874.png,0.541
images/019875.png,1.125
images/019876.png,0.849
images/019877.png,1.548
images/019878.png,0.837
images/019879.png,0.724
images/019880.png,0.555
images/019881.png,0.586
images/019882.png,0.95
images/019883.png,0.969
images/019884.png,0.927
images/019885.png,0.938
images/019886.png,0.765
images/019887.png,0.662
images/019888.png,0.793
images/019889.png,0.802
images/019890.png,0.725
images/019891.png,0.483
images/019892.png,0.619
images/019893.png,0.57
images/019894.png,0.456
images/019895.png,0.414
images/019896.png,0.494
images/019897.png,0.541
images/019898.png,0.691
images/019899.png,0.659
images/019900.png,0.646
images/019901.png,0.629
images/019902.png,0.669
images/019903.png,0.672
images/019904.png,0.892
images/019905.png,1.102
images/019906.png,1.131
images/019907.png,0.722
images/019908.png,0.846
images/019909.png,0.77
images/019910.png,0.925
images/019911.png,1.09
images/019912.png,0.888
images/019913.png,1.019
images/019914.png,0.828
images/019915.png,0.973
images/019916.png,0.926
images/019917.png,0.863
images/019918.png,1.186
images/019919.png,1.773
images/019920.png,0.866
images/019921.png,0.838
images/019922.png,0.946
images/019923.png,0.892
images/019924.png,0.828
images/019925.png,0.886
images/019926.png,0.855
images/019927.png,1.213
images/019928.png,0.877
images/019929.png,0.875
images/019930.png,1.073
images/019931.png,1.13
images/019932.png,1.338
images/019933.png,0.934
images/019934.png,0.889
images/019935.png,0.744
images/019936.png,1.156
images/019937.png,0.932
images/019938.png,1.042
images/019939.png,0.892
images/019940.png,1.201
images/019941.png,0.736
images/019942.png,1.328
images/019943.png,0.683
images/019944.png,0.648
images/019945.png,0.6
images/019946.png,0.546
images/019947.png,0.603
images/019948.png,0.502
images/019949.png,0.541
images/019950.png,0.902
images/019951.png,1.068
images/019952.png,0.782
images/019953.png,0.899
images/019954.png,0.67
images/019955.png,0.684
images/019956.png,1.081
images/019957.png,0.954
images/019958.png,0.783
images/019959.png,0.9
images/019960.png,1.392
images/019961.png,0.66
images/019962.png,1.292
images/019963.png,0.704
images/019964.png,1.142
images/019965.png,0.556
images/019966.png,0.593
images/019967.png,0.743
images/019968.png,0.477
images/019969.png,0.446
